image_filename,internal_label,confidence,taxonomy_status,json_file
fish_004503047286_10630.png,Hemigymnus_fasciatus,1.0000,verified,4d77db7dc3cb882fadbea27cf2c7f07f5329256152bc3fd9cf634b6282f073af.json
fish_004543267366_11010.png,Hemigymnus_fasciatus,0.9998,verified,acd5236fb546a807c6ccfa66f34d17fe7c9f3a296bd89bafbe8927fc510d4482.json
fish_004543267366_14742.png,Hemigymnus_fasciatus,0.9999,verified,f2cf2f2245bed4b61ce209509833e8a9edd9f27f5ba6b57fb70bfb43d83a8c9f.json
fish_379176607509_18803.png,Hemigymnus_fasciatus,0.9999,verified,1ce907a5d57c159e0b8234b94f54914ee70fc9764f07fe46d5be975d494eda29.json
fish_000000819594_03403.png,Lutjanus_fulvus,0.9997,verified,13543d881001a5a6c7aa07816bdd0d3f0b7c8f184a95d6ceaa6190d80aa9f8a6.json
fish_000000819594_03405.png,Lutjanus_fulvus,1.0000,verified,4fc2ac480bfa88277e89e5a7a86bdccdfb56437305b4ace2a5d460331263a692.json
fish_000000819594_03412.png,Lutjanus_fulvus,1.0000,verified,95b3b8d6c3cb44769eacff78cbf44e31e4d3909be9615909f5e393539d0cfe44.json
fish_000000819594_03413.png,Lutjanus_fulvus,0.9999,verified,eb1cbb1cddbd1db4983d70df41d2a5ddf22714a7f04ae6130cddaae86f5699ad.json
fish_000000819594_03415.png,Lutjanus_fulvus,0.9995,verified,df1abafd0d851038478b79d75ae352a418d11748fef25eb7a5362a29b5950626.json
fish_000000819594_03422.png,Lutjanus_fulvus,1.0000,verified,e424289c5a56709bf6d494c8023b567d6260d6ba49fd3f06232270be888cba54.json
fish_000000819594_03425.png,Lutjanus_fulvus,1.0000,verified,8a8858b35ea35b8a9f8ae3f28bf798e07c9741d795b7d0a91cfd9862d613cec3.json
fish_000000819594_03427.png,Lutjanus_fulvus,1.0000,verified,f5ffe17a2b5f7b96bd2112de463ccbf66229504454cddcea06eeee2c73a0bda8.json
fish_000010169594_03494.png,Lutjanus_fulvus,1.0000,verified,84ff7a6267a20e4e939d61da96fde20bca24e0e8b696d566422c83551b999576.json
fish_000010519594_03471.png,Lutjanus_fulvus,0.9999,verified,e7b22bbec5f44bcd58536edb5f19a715ab2c98f64b2693b7896914f4f7b614a1.json
fish_000010519594_03475.png,Lutjanus_fulvus,1.0000,verified,a253bdbbcf1c625e20fb0e094a5f554402616d7ba8215474c38655d02778a646.json
fish_000010519594_03490.png,Lutjanus_fulvus,0.9998,verified,25408591ec56791221d2b5d47ad249831f61d3a4d7255694e6d7b260f5e9bc60.json
fish_000010519594_03499.png,Lutjanus_fulvus,1.0000,verified,26e23fe0b3ef01a11a949fe15f775fc7a77acfcdf4af078ff385fc30fe0d1b11.json
fish_000010519594_03511.png,Lutjanus_fulvus,1.0000,verified,17b4eb2f8a46141f1684bd95762dc8667e34dd003343e14e7361b2bb43b6044f.json
fish_000011679594_03510.png,Lutjanus_fulvus,1.0000,verified,ced4a84a3cf7d36a05055e154ee2438459951b680fc2362c413df046e0a373f6.json
fish_000011679594_03516.png,Lutjanus_fulvus,0.9996,verified,e24c2a71deb3bff1956ecaed0e0170ff15071ff82998aa0cf45cdc846b5cd27d.json
fish_000011679594_03523.png,Lutjanus_fulvus,1.0000,verified,d57e798e87af7862a1fb758152db839311d1f450c41af0a77d9356054126b0c4.json
fish_000011679594_03528.png,Lutjanus_fulvus,1.0000,verified,01d84bb526a39129027de4b9c4d05a2751baf9b378d10a9e9d2816a171fa2084.json
fish_000013099594_03541.png,Lutjanus_fulvus,1.0000,verified,18a49e1aca792ef806d66ccc3e257ac69a06ab5c03712695aba2ced8bf1b9e70.json
fish_000013099594_03545.png,Lutjanus_fulvus,1.0000,verified,8fe5bf13c2169d8ee78ffa45c9778ec995d264e37d7fa5be817eb5f6d99cd4c6.json
fish_000013609594_03546.png,Lutjanus_fulvus,1.0000,verified,93c4f1fcd0cd0daf79ee1b86387f70286a6674aac8eacc2041d3595767d8936d.json
fish_000014129594_03575.png,Lutjanus_fulvus,1.0000,verified,fbc9492ca8fde1be6f501d1c48087d0d874496736d04e20369f532756688dc12.json
fish_000014129594_03577.png,Lutjanus_fulvus,1.0000,verified,59988a4508adec6d76cda24a19a64c3e3281fcb009f43ebc5a2bed9da70818ef.json
fish_000014129594_03580.png,Lutjanus_fulvus,1.0000,verified,0df4608cbf6e8152f653246b24170d7a8b2e5d009196246e64dd4ffe3202d243.json
fish_000014129594_03583.png,Lutjanus_fulvus,0.9990,verified,1f6d95e790c0191f93e04c959a58a86594f9379c8f2be82a718055b76a031607.json
fish_000014979594_03588.png,Lutjanus_fulvus,0.9989,verified,28420707f07cd3c68b68eb6df27d3f8f9415df7152ac38b02ccfa147f8d7bde8.json
fish_000014979594_03600.png,Lutjanus_fulvus,1.0000,verified,f11f1c2b793750ea57f815a70dd8f875c19fb776f8e82903ffc8b30e2b6bba71.json
fish_000015909594_03610.png,Lutjanus_fulvus,0.9998,verified,ef6b1daa2986fbf32f008ae281eea1395a035a1f302b22f96883d45726c3e52e.json
fish_000015909594_03615.png,Lutjanus_fulvus,1.0000,verified,78bfe4b1c866fd5b4f4f97beb8d3b584c8078086a57c1059bdae2cebdc67c7df.json
fish_000016659594_03620.png,Lutjanus_fulvus,1.0000,verified,78a938099142fa3190c81376ca8cee459f5a3f93cbb47fb10f7684c684375bd5.json
fish_000000019596_03649.png,Myripristis_kuntee,0.9993,verified,6d0a29958ff43610d62704769369bad6faa7f5a4810602ab0e14a55ad4967a30.json
fish_000002489596_03717.png,Myripristis_kuntee,1.0000,verified,e7c3a43ce078d91061794c923ef42ecaeb2b0ec6befe543715af05e9906275ef.json
fish_000004349596_03768.png,Myripristis_kuntee,0.9999,verified,e41cabb5628f0993a1188817991802491f296516b66a1c3903a47a774c4b8bbc.json
fish_000006519596_03838.png,Myripristis_kuntee,0.9998,verified,2fbc5141443d95ce6dccf47f07adf254c7da0b1d4f1491871f44f04ab128d5a4.json
fish_000007759596_03851.png,Myripristis_kuntee,0.9999,verified,a9a0537d69e41b50144755d7ebd85b9c6b2299de67b32c9e34188f0854038e67.json
fish_000007759596_03853.png,Myripristis_kuntee,0.9999,verified,1916d9ce596898a0e5d57768662951fec3ae26d0cb19292aea09f552eaa7ff84.json
fish_000008059596_03857.png,Myripristis_kuntee,1.0000,verified,1c4529183f062b0b96f49b50a81614dda29344fa89148c44a6fa8a97c24f4086.json
fish_000008059596_03898.png,Myripristis_kuntee,0.9999,verified,ba2c51dd3e04fe87f5643b54a106b5f0ac0c779d6159e7b9618be78ce8f49822.json
fish_000008059596_03936.png,Myripristis_kuntee,1.0000,verified,b6f3f19695a660c1f4a3afcbc8954b6536f8037d671237840372537dfc1b753b.json
fish_000008059596_03948.png,Myripristis_kuntee,0.9999,verified,882b752ce04d8f1d089d76baf9403f982d64ede589cc17768a09c749d48263f8.json
fish_000008059596_03976.png,Myripristis_kuntee,0.9999,verified,218e948481a5c2d135845b763fb349b71179c7197891157593943fe672182fe1.json
fish_000013310001_01199.png,Myripristis_kuntee,0.9964,verified,a07100a5bda2817eff02e6d2a22619e83a77487903c0e29006d6de8afe801930.json
fish_000013310001_01213.png,Myripristis_kuntee,0.9991,verified,107aad924b4d102c17bd253de7a8f73f228501c9453b0a78285811c86a3a4a19.json
fish_000013350001_01233.png,Myripristis_kuntee,0.9052,verified,2ae927682f0959babf911f2ce844696ccd591a4e4f2c0004647666707a39d4b0.json
fish_000013410001_01277.png,Myripristis_kuntee,0.9986,verified,26d3f6e4c49828d681496f54018124de372a68907d0b86d7f82f666706c01622.json
fish_000026240001_02563.png,Myripristis_kuntee,1.0000,verified,d0ef7dd16cb3a84850f8c3a73eb562baa5a8088fc5ee26ebfea27f6d1c2b53f2.json
fish_000057749596_04652.png,Myripristis_kuntee,0.9979,verified,ddb7ff82333aa9cb4d8f918a4dd3ba76be61cfbb7f1153d1a9df10d5cb9ddb6f.json
fish_000065789596_04819.png,Myripristis_kuntee,1.0000,verified,8e3e1c9a4ce68034a385ef732c1f1d3827f90ae86d56012e62849b86e7f152ab.json
fish_000065789596_04822.png,Myripristis_kuntee,1.0000,verified,b79b9065cb42b6c72ff75cd5e9b9a991545660fce586e7139c6087b9988ce527.json
fish_000071289596_04925.png,Myripristis_kuntee,1.0000,verified,87cdc9c2187f7dd29e2bac06ddea504f7968c18042776efac361a1bb065c0be9.json
fish_000071289596_04932.png,Myripristis_kuntee,1.0000,verified,47b82f37d01e2d4560ce2cae10946e2547382670827430c98e4b205092b24926.json
fish_001343000107_01261.png,Myripristis_kuntee,0.9999,verified,94a6c284d4e7661f25795b172bd3d37568df1a6e38944b2c7c73119aeff15ebc.json
fish_001343000107_01262.png,Myripristis_kuntee,1.0000,verified,93cda91dd6f64eaf0c7f993c91a24988cc802f9719bf5418c4a7ab679dd3655b.json
fish_001343000107_01266.png,Myripristis_kuntee,0.9998,verified,cdc1957fb9a1beb7a8baca9d3d9a26e5883db53298a0925b32f76033575c30d9.json
fish_001343000107_01269.png,Myripristis_kuntee,0.9556,verified,59ffbc8edb33c5a279a008f475a98391e38c352732a5850a8730acceed23a7a1.json
fish_001343000107_01270.png,Myripristis_kuntee,0.9979,verified,49c304066e7ba7b1aab2104917fba9a227a7b206a297ac59b617ef8b75f8ab1d.json
fish_003445325304_15339.png,Myripristis_kuntee,0.9998,verified,184329137d23c8a23855318e065ebed1de9c4cffda1d4d37db940cbe46a72f11.json
fish_003445515304_15277.png,Myripristis_kuntee,1.0000,verified,720614c3c3203b2aff0470fd53159127646fa0b4797fcccf9a7d3e70bf9cb824.json
fish_003445515304_17818.png,Myripristis_kuntee,0.9999,verified,2e1c1d5eb22c4da575d6d3fb5626d0fd09b5b8928e3db57e087cf3e014705fe7.json
fish_004270246972_15259.png,Myripristis_kuntee,0.9999,verified,f93145e5a8079056ef500b953dd8932f13017be54487c374ff8e1de37df58524.json
fish_003478685350_11937.png,Neoniphon_sammara,0.9992,verified,bd6c7e7f0c36269a20ad16c271b4750c3714b6e43dd25e483d1a570dc3ee15a1.json
fish_003478695350_11981.png,Neoniphon_sammara,1.0000,verified,3de633a2a008773e687f480c1d0f4ea1f1c40633f9781612d137ba01988be194.json
fish_003478805350_12008.png,Neoniphon_sammara,0.9996,verified,fb346fd2198572928f5d058ee0a85352aa4f7a33fc69adafe8acd4cd0f1c9e8d.json
fish_003478815350_12908.png,Neoniphon_sammara,0.9999,verified,58c1228f10e35516cb86b372098f60f83bab1757aab992a3da43f41748b0b3db.json
fish_003478885350_11997.png,Neoniphon_sammara,1.0000,verified,40cc0473f7849014a7b845d5e312f6c18bdb200145b4bf0736208edc7a97d88e.json
fish_003478935350_12369.png,Neoniphon_sammara,1.0000,verified,233cfae1f819a46e1746d4b58c3f4c916b2260e4e4b0ad34cd97b876bcfd1bf2.json
fish_003478955350_11804.png,Neoniphon_sammara,0.9999,verified,39bfeb631ffb427d904207dc0bdee09cf7472d6c37563a6a5d0e6a15fc1b6e8e.json
fish_003478955350_11843.png,Neoniphon_sammara,0.9998,verified,db59e4879b94b15c6965a52fb751c010265f81a9376d2b2ef2008e42058601ce.json
fish_003478955350_19919.png,Neoniphon_sammara,0.9999,verified,92e6672d19d18baa57df12129b20b949d73ebe87ab8e611ed05c2e31b73f6c6d.json
fish_003778336032_11896.png,Neoniphon_sammara,0.9999,verified,e150e4bbcf5dc39ad02aacff950818ed8e8f27770581b177d809dc038aa717c7.json
fish_003953266451_11837.png,Neoniphon_sammara,1.0000,verified,11cf8df2a03aa54bbc027054415ea4caa10b461208f10197ee2265eb4240e203.json
fish_003953266451_11838.png,Neoniphon_sammara,1.0000,verified,ed2c46d4024a9c573a863dce96799121153018916ee3d8cad5c88cb68fbd5dcc.json
fish_003953266451_11860.png,Neoniphon_sammara,1.0000,verified,fedd8fa21ec9eb04b72791753faf56d14b003c7884df914a8745e99d07483ec9.json
fish_003953286451_11901.png,Neoniphon_sammara,0.9998,verified,5a2ab877bfb6a5d2472c1f2e183b9870e5c5274a25f8782cbb8a0da6b39fdb9d.json
fish_003953286451_23217.png,Neoniphon_sammara,0.9999,verified,7c95f8f9c36d57e7029b6a8fff748af4e0be1ee1fb8431fc55733ef8b9651b3a.json
fish_003953306451_13480.png,Neoniphon_sammara,1.0000,verified,970d0d25ddbee105312624e692d8ad185d85070d0e4c0808434bb4311a9119dc.json
fish_003953306451_17693.png,Neoniphon_sammara,0.9999,verified,67a37250e24296fb60fd7e8b202aab24406788172fa9cbeccd2eb51528c5ee91.json
fish_003953326451_11987.png,Neoniphon_sammara,0.9999,verified,517fccb480547358796fbe4b1a476cfb505a8e1c32bc004489605d0da44f5173.json
fish_003953326451_13036.png,Neoniphon_sammara,1.0000,verified,92a58283cbd992f326374c873f50f8ba981141304b2c52304b3bd609ca0a671e.json
fish_004203506872_11893.png,Neoniphon_sammara,1.0000,verified,cffa2fa13a7ff3163370fbe68dc02cb8954b6a273e2696c4b1150908d74cbd3c.json
fish_004203526872_11939.png,Neoniphon_sammara,0.9999,verified,895c39c86119fe8a18f176de85f69381db892ad0c417e2eb659204eb093143ff.json
fish_004203526872_11941.png,Neoniphon_sammara,0.9999,verified,2ac5164a70cbdf43972f0c22da3cf79feb6f5bf722a86c6b566b659a27f1236c.json
fish_004402177135_13527.png,Neoniphon_sammara,0.9999,verified,95b144098aa6229b3d09c2c39acfb7c8d4eb6c5495f8df91a8bc5e85410b32a3.json
fish_004402177135_20962.png,Neoniphon_sammara,0.9998,verified,d392b0dac4cc94e82757b726323e1d84d83d44257332c69070f59bc8564a5e37.json
fish_004402197135_15903.png,Neoniphon_sammara,0.9996,verified,8eac4d4ec0203e2ff9c6fe9beeb88aa4a60ab8400ff7165f83740deb47c4a69b.json
fish_004402197135_18095.png,Neoniphon_sammara,0.9996,verified,9efc88d3b71f5ada0811bc26be2f6a30c3d5da8d5e5bcf99a8b3cebfe53bba76.json
fish_004402277135_11952.png,Neoniphon_sammara,0.9998,verified,b33701ce1d73f0bcf208a7b66c884241dc7b107a4ca22e1c12cdd3358fb5c046.json
fish_004402327135_13421.png,Neoniphon_sammara,1.0000,verified,bb48cc5c4922055a7a9c26dc922139f9cf82acde4ea4a1c81ce9a84abf5cdf93.json
fish_004402397135_11948.png,Neoniphon_sammara,1.0000,verified,5d3f055059b3a0336d69d04ec2c8938f34b562f24ba08daaba474360a0991929.json
fish_004402407135_14119.png,Neoniphon_sammara,1.0000,verified,83a6cb09c4027499a94c56dcfbb433e6eb5bca7c073a62b7cf9a68a455e8a6fe.json
fish_000005579596_03809.png,Plectroglyphidodon_dickii,0.9998,verified,0badea0b7486136fc1fe2e8e05c2b9d62b0616d80c074a24d2322c730b191bff.json
fish_000013630001_01352.png,Plectroglyphidodon_dickii,1.0000,verified,339811b253ecaf430dadb09f116a80eb5de5ab3017d69ea3fa4fd82a203d6bf9.json
fish_000051759596_04588.png,Plectroglyphidodon_dickii,0.4493,low_confidence,47a3c4839eb091160d7916ae0d4750bc7f9538b835b5c4a95aa2f07596e40d4d.json
fish_000061619596_04674.png,Plectroglyphidodon_dickii,0.9823,verified,8a002d2e6657ae0355babfaee6dd0ae986928ff37d18f23caedb4cdeb47d5986.json
fish_000061829596_04682.png,Acanthurus_nigrofuscus,0.6022,low_confidence,c47a5490232e6155218d67dab96a6060802e9358937b2be066f04231615be51a.json
fish_000064449596_04723.png,Plectroglyphidodon_dickii,0.9997,verified,7a103637ca1219ee14cfb9520919a480eff3939e49a19b72a88b1557a2a20c10.json
fish_003388975223_26003.png,Plectroglyphidodon_dickii,1.0000,verified,5efedbb94ecab8187f4ab8a6d99239a2b2300016f1905b11790c13527e15dc5d.json
fish_003399095232_24169.png,Plectroglyphidodon_dickii,1.0000,verified,52b92d46624a4c54a13369d9aec766fc72a69646a62dbffc384dd57a5a121ac0.json
fish_003399865232_23503.png,Plectroglyphidodon_dickii,1.0000,verified,0be3a80bbc34364101b1cba3ba2b823fd59a8df5282900cf877d858204fc4bf3.json
fish_003405245240_24363.png,Plectroglyphidodon_dickii,1.0000,verified,238b66f9af90f0ef1d6a0dbd18e19b3fc795aef4c25b0c752eee403203007402.json
fish_003431345291_16835.png,Plectroglyphidodon_dickii,1.0000,verified,1d61d9b2acddf5c0a339e69852918151ce449771fd6211edbcef1975bcd74006.json
fish_003474075342_14236.png,Plectroglyphidodon_dickii,0.9986,verified,5faaf9a927e7414ca0bc06eb2699efa565a26c728c1f673ab1958d3496323648.json
fish_003495685372_13140.png,Plectroglyphidodon_dickii,1.0000,verified,7aac2f6969e83e97760e6c6b9d2c915be05159e55ee53a8728ec0beeb0816255.json
fish_003516075415_10088.png,Plectroglyphidodon_dickii,0.9997,verified,1534e3543bd6483ff2de365fc2aed1964dbe7cc0c2a335423ac79155a7b29e70.json
fish_003617665632_17082.png,Plectroglyphidodon_dickii,1.0000,verified,4007c26dc5532f4a4cd3a8f0ffad360637ab03d69487d8da1802372321bcfd72.json
fish_003651475728_12676.png,Plectroglyphidodon_dickii,0.9997,verified,52ca7b0d6e941df6d9896e38cba3a0fa6ac3de099e53c3b6128240797d21ab97.json
fish_003713415850_14565.png,Plectroglyphidodon_dickii,0.9999,verified,c1556f3fe0d8b8433def407599c0d8d6d1dc38fe77dcc33f053e373aeefda040.json
fish_003796546085_14055.png,Plectroglyphidodon_dickii,0.9890,verified,2da7ee92ecc304be1afaa23326b34fec03c969cfb9ce5f44412c19aa4073f0a1.json
fish_003894716309_17145.png,Plectroglyphidodon_dickii,0.8454,verified,0a1d27af38bc810fe5bf34f88f6999ad7bedecff7a1463d066e523d77d2ba0d1.json
fish_003921686366_25922.png,Plectroglyphidodon_dickii,1.0000,verified,abc4572da6116ea1996f2144e381f187c02372c22582ef221e2061296e2253fc.json
fish_003925666379_10047.png,Plectroglyphidodon_dickii,1.0000,verified,910da304031abc4f5e67904c08057d5c17c2e286d94d80f5470e549be71183e6.json
fish_004147346798_17197.png,Plectroglyphidodon_dickii,1.0000,verified,c79f815c06df0c30555d6717ad74a31dae16d0bd42c23b0b3aa3f622e540304c.json
fish_004200406866_23390.png,Plectroglyphidodon_dickii,1.0000,verified,2d653f097908c9e865ecbb8f48912fd10af2641e9ade9e145e4f4b6b414486ee.json
fish_004272666975_12183.png,Plectroglyphidodon_dickii,1.0000,verified,ee00ac74ccf09b6b1bdd0e5b91de276c608dbda99aa9b5e4ec09e8489d6df863.json
fish_004338897060_17127.png,Plectroglyphidodon_dickii,1.0000,verified,742912e94c9ca5fa7abaa084392849bc7efc56615b2eefc72142275dc392ca52.json
fish_004389387119_17045.png,Plectroglyphidodon_dickii,1.0000,verified,8fb116039f28b2ede62d83b8bac5f3e632a54a1db6779e9dc4aca9722b2f14ce.json
fish_004431757191_26883.png,Plectroglyphidodon_dickii,1.0000,verified,e31efab5d6470601c509b13f30c69a786439e3266b2a0e92ca57c9a2b67bfcc9.json
fish_004503417286_23725.png,Plectroglyphidodon_dickii,0.9999,verified,8d0cfbe8d3b5c3684537b37450900f47be8283ab3a0482dbe8e4a7001929f4f5.json
fish_004592097447_15185.png,Myripristis_kuntee,0.9245,verified,5d35c7148ab34a68b23ece71500fd4baa0c269d1401aac6c064cf817dbf4785f.json
fish_455992738602_12202.png,Plectroglyphidodon_dickii,1.0000,verified,b594322dd0876af9575889c0e1282e218feeedde4de63278adbf4e63ef2195ae.json
